Epoch 1/10, train loss2.541, train acc 0.255, 0.760 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.535, train acc 0.256, 0.753 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.526, train acc 0.256, 0.746 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.514, train acc 0.258, 0.739 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.505, train acc 0.259, 0.733 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.497, train acc 0.260, 0.726 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.487, train acc 0.261, 0.720 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.476, train acc 0.263, 0.714 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.465, train acc 0.264, 0.709 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.457, train acc 0.266, 0.703 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.447, train acc 0.268, 0.698 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.439, train acc 0.268, 0.692 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.431, train acc 0.269, 0.687 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.423, train acc 0.270, 0.682 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.415, train acc 0.271, 0.677 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.405, train acc 0.272, 0.672 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.397, train acc 0.273, 0.668 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.389, train acc 0.274, 0.663 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.379, train acc 0.276, 0.659 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.371, train acc 0.277, 0.654 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.363, train acc 0.278, 0.650 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.355, train acc 0.279, 0.646 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.347, train acc 0.280, 0.642 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.339, train acc 0.281, 0.638 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.331, train acc 0.282, 0.634 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.324, train acc 0.284, 0.630 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.317, train acc 0.286, 0.627 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.311, train acc 0.286, 0.623 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.301, train acc 0.288, 0.619 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.296, train acc 0.289, 0.616 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.289, train acc 0.290, 0.613 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.282, train acc 0.291, 0.610 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.275, train acc 0.293, 0.606 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.268, train acc 0.294, 0.603 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.261, train acc 0.295, 0.600 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.256, train acc 0.296, 0.597 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.250, train acc 0.297, 0.594 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.244, train acc 0.298, 0.592 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.239, train acc 0.299, 0.589 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.236, train acc 0.300, 0.586 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.231, train acc 0.300, 0.584 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.226, train acc 0.301, 0.581 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.221, train acc 0.302, 0.578 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.215, train acc 0.303, 0.576 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.211, train acc 0.303, 0.573 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.206, train acc 0.304, 0.571 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.202, train acc 0.305, 0.569 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.196, train acc 0.306, 0.566 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.192, train acc 0.306, 0.564 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.186, train acc 0.307, 0.562 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.181, train acc 0.308, 0.560 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.176, train acc 0.309, 0.557 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.172, train acc 0.310, 0.555 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.167, train acc 0.311, 0.553 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.162, train acc 0.312, 0.551 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.157, train acc 0.313, 0.549 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.152, train acc 0.314, 0.547 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.147, train acc 0.315, 0.545 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.144, train acc 0.315, 0.543 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.140, train acc 0.316, 0.541 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.134, train acc 0.317, 0.539 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.130, train acc 0.318, 0.538 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.126, train acc 0.319, 0.536 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.121, train acc 0.320, 0.534 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.118, train acc 0.320, 0.532 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.113, train acc 0.321, 0.531 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.109, train acc 0.322, 0.529 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.103, train acc 0.323, 0.527 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.099, train acc 0.324, 0.525 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.094, train acc 0.325, 0.524 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.091, train acc 0.326, 0.522 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.088, train acc 0.326, 0.521 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.084, train acc 0.327, 0.519 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.080, train acc 0.328, 0.518 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.076, train acc 0.329, 0.516 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.073, train acc 0.329, 0.515 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.069, train acc 0.330, 0.513 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.065, train acc 0.331, 0.512 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.062, train acc 0.332, 0.510 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.058, train acc 0.332, 0.509 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.055, train acc 0.333, 0.507 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.052, train acc 0.333, 0.506 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.048, train acc 0.334, 0.505 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.044, train acc 0.334, 0.503 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.041, train acc 0.335, 0.502 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.036, train acc 0.336, 0.501 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.033, train acc 0.337, 0.500 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.030, train acc 0.337, 0.498 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.028, train acc 0.338, 0.497 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.024, train acc 0.339, 0.496 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.021, train acc 0.339, 0.495 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.018, train acc 0.340, 0.494 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.015, train acc 0.341, 0.492 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.012, train acc 0.341, 0.491 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.009, train acc 0.342, 0.490 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.005, train acc 0.343, 0.489 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.002, train acc 0.344, 0.488 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss2.000, train acc 0.344, 0.487 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.996, train acc 0.345, 0.486 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.993, train acc 0.346, 0.485 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.991, train acc 0.347, 0.484 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.988, train acc 0.347, 0.483 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.984, train acc 0.348, 0.482 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.980, train acc 0.349, 0.481 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.976, train acc 0.350, 0.480 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.974, train acc 0.351, 0.479 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.973, train acc 0.351, 0.478 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.971, train acc 0.351, 0.477 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.967, train acc 0.352, 0.476 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.964, train acc 0.353, 0.475 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.961, train acc 0.354, 0.474 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.958, train acc 0.355, 0.473 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.955, train acc 0.355, 0.472 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.953, train acc 0.356, 0.471 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.950, train acc 0.357, 0.470 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.946, train acc 0.357, 0.469 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.943, train acc 0.358, 0.469 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.939, train acc 0.359, 0.468 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.936, train acc 0.360, 0.467 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.932, train acc 0.361, 0.466 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.930, train acc 0.361, 0.465 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.928, train acc 0.362, 0.465 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.926, train acc 0.362, 0.464 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.922, train acc 0.363, 0.463 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.920, train acc 0.364, 0.462 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.917, train acc 0.365, 0.461 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.915, train acc 0.365, 0.461 examples/sec on [device(type='cuda', index=0)]
